index,PWM,kmers,onehot
1491,2.3308565,3.394295,56.0370096
1492,2.3386535,3.4315987,51.5693977
1493,2.3099905,3.4034745,55.0085292
1494,2.2850779,3.4141984,54.3250615
1495,2.2249496,3.4102436,53.2723996
1496,2.8204019,3.6635691,54.6513778
1497,2.7661308,4.442767,52.6889525
1498,2.4656458,3.5096856,53.2237742
1499,2.4797914,3.4610419,54.1742801
1500,2.7376761,3.5318582,54.7966468
1501,2.5131698,3.5196258,54.0088426
1502,2.6471172,3.4965351,53.8647391
1503,2.5013227,3.5337518,53.1187855
1504,2.4162641,3.4932139,53.7621665
1505,2.2949852,3.5460195,55.1784324
1506,2.3475745,3.4798732,55.326221
1507,2.4885715,3.6292722,53.8697156
1508,2.2708877,3.4486973,55.1275649
1509,2.4278055,3.6783974,56.0250045
1510,2.4829489,3.761431,54.4109658
1511,2.354088,3.730734,55.1364042
1512,2.4269989,3.4993186,55.8557174
1513,2.3915323,3.5997243,55.8673128
1514,2.7120741,3.5828016,54.6112921
1515,2.5801627,3.4511262,53.9979821
1516,2.4222311,3.5337698,55.2188364
1517,2.4237546,3.4901964,54.2782885
1518,2.4754803,3.4337231,54.8447802
1519,2.8346163,3.5081657,54.2834279
1520,2.8343946,3.4873089,55.8090566
1521,2.8529105,3.5882604,52.485902
1522,2.4491621,3.7876558,54.3632272
1523,2.3304374,4.5391754,55.2415525
1524,2.2507489,3.4726407,53.2101249
1525,2.3499047,3.6264065,54.1125906
1526,2.368389,3.5057914,54.6853283
1527,2.3159203,3.4959286,53.5944995
1528,2.4151634,3.4403799,54.144863
1529,2.391053,3.3819406,54.0993468
1530,2.2688916,3.449666,54.4907616
1531,2.3197244,3.4174358,54.3802147
1532,2.3708509,3.5236059,53.9727783
1533,2.2689892,3.4405593,54.926136
1534,2.3481356,3.4940929,54.7637607
1535,2.3392206,3.4030511,55.7958685
1536,2.2965622,3.4865287,55.7086351
1537,2.5422297,3.4870185,55.805287
1538,2.393995,3.6223783,55.3654013
1539,2.2614065,3.4633419,54.3198597
1540,2.3462231,3.550038,56.0646813
1541,2.3655276,3.5501679,55.866146
1542,2.3714322,3.5054323,56.6586336
1543,2.3771788,3.5291042,56.6187774
1544,2.3887774,3.5408585,56.0996603
1545,2.3850749,3.5713586,54.9187251
1546,2.3439342,3.5255389,56.3102107
1547,2.3567108,3.551012,57.7482891
1548,2.3045385,3.5692349,55.7550033
1549,2.3646233,3.4792249,54.8637964
1550,2.2962538,3.4364722,55.0947349
1551,2.3788837,3.5438709,56.6033312
1552,2.3132166,3.6785477,56.5199926
1553,2.3547099,3.5581787,54.3576402
1554,2.2959063,3.5722275,55.4936106
1555,2.4117,3.6255427,55.5882102
1556,2.327233,4.3202273,55.9395292
1557,2.3861778,4.2224469,56.139213
1558,2.2766192,3.7179519,56.4528545
1559,2.4041853,3.5856903,57.7539359
1560,2.4505409,3.5848125,56.0010301
1561,2.365076,4.4613055,57.0161976
1562,2.4540164,4.3607241,55.6468258
1563,2.3752931,3.4535526,56.5420104
1564,2.3572453,3.9903401,56.4409495
1565,2.516697,3.7794474,53.4059485
1566,2.4767685,4.137477,55.4057397
1567,2.3417511,4.0630795,56.2938544
1568,2.3029006,5.0171836,56.0116357
1569,2.3632066,5.5463201,56.0924036
1570,2.3717805,3.8908461,57.3356797
1571,2.8550321,3.5090883,58.2701256
1572,2.3791616,3.5635445,58.4991219
1573,2.2892777,3.6156427,55.248882
1574,2.3327111,3.5341721,59.5059386
1575,2.3690468,3.7662887,56.8759911
1576,2.5166817,3.7726087,56.6498981
1577,2.8864655,3.6081682,57.3888372
1578,2.6203699,3.5191561,56.8051755
1579,2.6378758,3.5573561,55.8893988
1580,2.3134232,3.5846526,55.6680116
1581,2.3993559,3.4061546,57.2898256
1582,2.2241679,3.7744875,57.2249161
1583,2.4753957,3.8974804,56.3158275
1584,2.5172667,3.620024,57.2704676
1585,2.4695237,3.5970323,57.4110939
1586,2.439211,3.5707693,57.3453905
1587,2.5915285,3.8082754,58.3342822
1588,2.4313662,3.7862064,56.4300055
1589,2.4515469,3.8741087,55.7086586
1590,2.3960752,3.5944802,57.9591892
1591,2.3946177,3.6007254,60.1487516
1592,2.3564987,3.7030076,56.9716091
1593,2.454752,3.8306361,59.9512667
1594,2.2865501,3.6446553,57.1610752
1595,2.5917338,3.6240019,58.632867
1596,2.7654537,3.6058393,58.6954529
1597,2.5960129,4.4438734,58.4180375
1598,2.3680627,4.329078,57.7000519
1599,2.4276097,3.6784346,59.1910474
1600,2.4668549,3.7369763,59.3574721
1601,2.3619624,3.8493128,58.7376224
1602,2.5576832,3.9162625,58.1036747
1603,2.6061147,3.8351924,57.2294656
1604,2.567771,3.9651418,58.9582357
1605,2.3786884,3.8772186,59.5668204
1606,2.3926528,3.8862479,59.403151
1607,2.3956253,3.7467758,60.3238745
1608,2.3521718,3.6949295,58.1468492
1609,2.3515023,3.9654579,59.8380412
1610,2.5218395,3.9693004,58.1513072
1611,2.491675,4.1665463,60.1685074
1612,2.4810577,4.1860779,57.942406
1613,2.4605682,4.3960051,59.0999048
1614,2.5639873,4.1398969,59.0751701
1615,2.4033975,4.073256,59.5726505
1616,2.4879053,4.2009789,58.8123565
1617,2.4360106,4.1573083,59.7327096
1618,2.4394408,4.1856156,60.5307548
1619,2.4783152,4.0711516,57.2609797
1620,2.4510097,4.0510288,58.7039829
1621,2.381648,3.9575688,61.091584
1622,2.6702232,3.6540796,58.2483071
1623,2.5929268,3.5834242,58.9648511
1624,2.547635,3.9186007,59.1123705
1625,2.4567276,3.5798179,60.8445839
1626,2.5963006,3.7098901,60.2737015
1627,2.6003441,3.7983394,60.4067404
1628,2.495842,4.0938698,58.6997966
1629,2.5532314,3.7100302,59.0966315
1630,2.8673739,3.9475628,58.5992244
1631,2.5830907,3.8446707,60.2796132
1632,2.5148328,4.8369514,58.0767288
1633,2.4908674,4.0639719,61.4405201
1634,2.4921436,3.938953,60.8682154
1635,2.8050945,3.6701012,61.0671839
1636,2.829658,3.4895902,61.0582788
1637,2.3333154,3.6239998,58.8542783
1638,2.4545015,3.8967062,61.2179996
1639,2.4689673,3.7084971,61.1863851
1640,2.4491002,3.6284128,59.9816217
1641,2.4792958,3.7146792,60.5795864
1642,2.5873534,3.8598329,59.1231637
1643,2.6187214,3.7930899,60.4046965
1644,2.4268697,3.9871283,61.2628418
1645,2.4242003,3.6790365,61.7307903
1646,2.3685456,4.1980265,61.4856004
1647,2.4567333,4.2622756,60.5067309
1648,2.4680151,4.5658808,61.6430053
1649,2.4601823,5.0163118,61.8184644
1650,2.5621986,4.4071418,61.0395227
1651,2.4429657,3.9867125,43.4826627
1652,2.4743933,3.9715578,41.3557239
1653,2.4769237,3.8465929,42.7924815
1654,2.5506915,3.9453241,41.2616665
1655,2.4154759,3.9524562,44.2356702
1656,2.4373085,3.8395655,45.7380573
1657,2.4742511,3.8403422,45.098248
1658,2.4944032,3.7013155,47.3377698
1659,2.5467504,4.0740128,44.7949927
1660,2.5267872,3.836235,39.4984007
1661,2.4990386,3.9803354,45.0088022
1662,2.4938288,4.0263665,44.2619855
1663,2.5186934,3.8126696,44.3127368
1664,2.5557801,3.8634842,42.1173573
1665,2.4829293,3.7549007,41.7204915
1666,2.6000967,4.3542567,41.2286198
1667,2.5451645,5.2747175,42.8550234
1668,2.4806396,3.6919343,40.9678765
1669,2.5225605,3.8033467,41.1005152
1670,2.535766,3.9089151,41.0259555
1671,2.5365358,3.8261195,39.8319009
1672,2.5144202,3.8428205,40.3517202
1673,2.5998913,3.8499364,39.6109791
1674,2.5566453,3.8361358,40.1684382
1675,2.5785906,3.8147775,42.3825782
1676,2.5573265,3.875986,42.4193801
1677,2.4933645,3.8471175,41.4968768
1678,2.465497,3.8692034,56.0490979
1679,2.6433381,3.8465097,62.197037
1680,2.5417684,3.8085374,64.9268325
1681,2.5419163,3.8730265,59.9950709
1682,2.5064273,3.8866381,62.5041219
1683,2.9023594,3.8868663,53.0478948
1684,2.5376786,3.8511057,53.6487123
1685,2.4928487,3.722601,52.1162549
1686,2.5129747,3.6504711,63.2891166
1687,2.5145961,3.9520621,61.7238499
1688,2.4527176,3.8592837,56.8631933
1689,2.6528646,3.797341,58.8501906
1690,2.487334,3.8061251,59.3097912
1691,2.507872,3.9660975,54.0330935
1692,2.5105256,3.8486977,47.9151361
1693,2.50172,3.8652481,50.3643047
1694,2.5529503,3.8611333,54.7550594
1695,2.5058033,3.6383128,59.2616237
1696,2.5747424,3.8561617,49.5545848
1697,2.4049371,4.2130131,51.1881516
1698,2.5624261,3.8121357,47.8303689
1699,2.6019231,4.0350902,49.0235649
1700,2.5016301,3.6720831,49.6776896
1701,2.4966517,3.7402504,48.7738694
1702,2.5458818,4.9768408,48.688732
1703,2.5035785,4.9583954,48.1324869
1704,2.5367557,4.6432024,48.2711359
1705,2.5554147,4.0049896,48.2785664
1706,2.5066657,3.9951775,48.5291389
1707,2.5356346,3.9178516,48.4796607
1708,2.5162387,3.7515433,49.0218769
1709,2.5256392,3.5839546,50.6287163
1710,2.621158,3.8417457,49.8021793
1711,2.5410077,3.6879099,49.4186182
1712,2.5504351,3.851967,50.2451814
1713,2.5263297,3.7634938,48.6033355
1714,2.5586209,3.7723249,49.4569929
1715,2.5007939,3.876438,48.7785887
1716,2.5057684,3.8712585,47.8610416
1717,2.520812,3.7802451,49.1044259
1718,2.5402266,4.2202405,49.7979764
1719,2.5351052,4.1094842,49.1343167
1720,2.6192563,3.9536855,48.3643492
1721,2.582708,4.0923344,49.7110197
1722,2.5893307,4.0341975,52.7242114
1723,2.5550356,4.3859751,52.4430077
1724,2.5075856,4.0290189,49.388543
1725,2.6149819,3.8135636,48.9381132
1726,2.5262652,4.3516922,51.7383398
1727,2.5072164,3.9064905,48.68323
1728,2.6284659,3.8704097,48.8642774
1729,2.6169812,3.9847253,50.0512914
1730,2.6277349,3.9460356,49.4062592
1731,2.5891419,4.1779888,51.3303599
1732,2.6330243,4.2103356,51.2235491
1733,2.595053,3.9980112,54.2233452
1734,2.5992407,3.9228128,51.0425451
1735,2.4909768,3.9432359,50.2306591
1736,2.587284,5.2804358,52.2719654
1737,2.519293,4.1014371,51.5629043
1738,2.5994726,4.156023,52.4730322
1739,2.5757681,3.9297231,51.4810603
1740,2.5917989,3.9548354,50.8372847
1741,2.6075316,3.8074662,49.0015495
1742,2.6814356,4.2849317,49.6076473
1743,2.678233,4.0938977,51.9062994
1744,2.6194907,4.0438338,50.0570779
1745,2.6283182,4.183851,53.7492886
1746,2.7930755,4.1460457,51.6111787
1747,2.5677973,3.9754124,51.9557815
1748,2.6628704,4.1448265,51.9047329
1749,2.6914958,4.2815031,51.2330672
1750,2.473023,3.9795776,53.0183195
1751,2.5732715,3.9986629,51.2709375
1752,2.5493379,4.2196977,52.4449617
1753,2.579463,4.0995444,50.4056541
1754,2.6200848,3.9092068,52.312499
1755,2.6483012,4.1127275,50.6388822
1756,2.7235532,4.0856318,50.1111393
1757,2.6218764,4.0582386,53.8703715
1758,2.6479531,4.1477443,52.2828756
1759,2.6235985,4.0376404,54.5131758
1760,2.6485402,4.010707,51.9841725
1761,2.6218318,3.9510188,53.4077476
1762,2.629887,4.024165,52.8631833
1763,2.6850614,3.9389275,50.9219571
1764,2.6757793,3.9416105,53.1496027
1765,2.6556709,4.488077,50.415392
1766,2.5544458,4.065997,49.9749688
1767,2.5673615,4.3402868,50.5694068
1768,2.7167035,4.6760533,59.2158446
1769,2.6721302,4.262777,50.0138494
1770,2.6632585,4.2961483,54.0105705
1771,2.5417207,4.2953446,52.7673724
1772,2.7243287,4.4733512,52.1692649
1773,2.9649689,4.3762224,53.0175125
1774,2.8203442,4.2016894,51.6935814
1775,2.7392972,4.1596297,53.3449488
1776,2.8822879,4.1956864,52.5146752
1777,2.8673654,4.365361,53.3242912
1778,2.9957065,4.0292916,53.1221171
1779,2.8953714,4.6859265,55.5534175
1780,2.8169344,5.3406046,53.9892225
1781,2.9139325,4.6712543,52.4565764
1782,2.8140508,4.5488214,54.6460933
1783,2.9136739,4.2551962,52.5934285
1784,3.0189575,4.3245662,54.1059099
1785,2.8043322,5.3638808,52.1375239
1786,2.7841108,5.2971951,55.5887703
1787,2.7972524,4.5877187,54.6520834
1788,2.7830931,4.3957912,56.8510673
1789,2.7682398,4.5509186,54.7084162
1790,3.2271041,5.2849655,59.0695972
1791,2.6862228,4.7793636,60.3694245
1792,2.7624904,4.35673,59.2609698
1793,3.2189294,4.4096646,59.277351
1794,3.1542739,5.2528346,58.7873865
1795,2.7435692,5.469489,64.4588213
1796,2.7408659,5.2290404,62.8460083
1797,2.9270913,5.3167874,63.5856737
1798,2.9402951,5.9639885,61.6972815
1799,2.7328478,4.9135929,60.7598371
1800,2.8188934,4.8402798,67.7904303
1801,2.9436655,4.9107599,56.4440038
1802,2.7551573,4.7845489,57.0992654
1803,2.728437,4.8360873,54.7795609
1804,2.7766151,4.8461978,58.2424479
1805,2.79916,4.6199156,57.4644186
1806,2.8455064,4.620345,63.3494498
1807,2.8314471,4.6538863,53.1230655
1808,2.8232023,4.1817045,52.7952175
1809,2.8775217,4.3043874,56.9180334
1810,2.8945588,4.1942728,54.5824968
1811,2.836758,4.2428707,51.8623258
1812,2.9585528,4.8424189,58.8913389
1813,3.0112046,4.9720674,68.9363019
1814,3.3742794,5.0027976,71.0747713
1815,4.4309591,4.8635311,68.0820105
1816,4.7471453,4.9369351,70.36291
1817,4.1209493,4.2010064,69.0328926
1818,3.9121807,4.288157,67.8272723
1819,3.5274203,4.5267991,68.6764352
1820,3.5067063,4.4599605,67.0407637
1821,3.6223344,4.5129111,68.2780871
1822,4.3243709,4.7342646,70.0763003
1823,3.6474005,4.6406424,68.6905812
1824,3.5476866,4.9124526,71.8099465
1825,3.5816636,4.9711071,71.2826009
1826,3.6888193,5.1226748,71.2782494
1827,4.4029634,5.4119948,70.393485
1828,3.8219228,4.8643178,69.3354282
1829,4.2374305,4.5518401,71.1609551
1830,4.6719728,4.9447621,71.5429261
1831,3.7034051,4.8640846,70.3553524
1832,4.0462058,4.9196764,70.3375167
1833,3.2473741,4.8681317,69.7776437
1834,2.8875315,4.8201579,71.3670138
1835,2.8607622,4.9112139,65.282362
1836,2.8250414,4.7392715,47.2174601
1837,2.8463166,4.1785052,49.5054966
1838,2.7716191,4.861593,47.5988529
1839,2.8342182,5.1421166,54.7534155
1840,3.2067328,4.9145093,69.1958069
1841,2.9372082,4.1376927,71.4312541
1842,2.8130459,4.205576,70.305223
1843,2.7677384,4.1287641,70.1631896
1844,2.8525104,4.2891746,71.4011541
1845,3.07936,4.2482835,69.8161485
1846,2.8574728,4.2386509,72.8759363
1847,3.0062906,4.2246429,70.1892592
1848,2.7975499,4.2527324,65.3947714
1849,2.8368931,4.1854805,46.0975667
1850,2.8423798,4.1940587,45.5426929
1851,2.9121272,4.4058164,46.7818591
1852,2.7944584,4.6937246,46.6179844
1853,2.781653,4.9182869,46.5931342
1854,2.780292,4.9145489,45.4915261
1855,2.7852756,5.2651566,47.788193
1856,2.900934,5.4749736,46.6233819
1857,2.8137077,4.4433798,45.775347
1858,2.8152062,4.6609904,46.5324088
1859,2.7999862,4.2502919,71.2000926
1860,2.7768782,4.3268989,71.2859889
1861,2.7877809,4.2586711,70.3239047
1862,2.8410414,4.2072558,68.5535593
1863,2.8557146,4.2978709,68.9819834
1864,3.1130023,4.3219796,71.0172774
1865,3.1660279,4.3005755,70.5193447
1866,3.2329539,4.2358797,69.2191565
1867,3.1208063,4.1651104,71.202526
1868,3.1689521,4.2266869,71.9290513
1869,3.4215804,4.3031635,72.9867838
1870,4.7111363,4.3179368,51.6351761
1871,4.7394237,4.2934757,46.2750061
1872,4.7628314,4.3211718,45.9250043
1873,5.0600675,4.3520097,46.6324436
1874,4.5919225,4.2457604,48.1471356
1875,4.5623927,4.369146,45.5589268
1876,4.6455855,4.2650493,47.1163083
1877,4.7020056,4.4002783,50.4513429
1878,4.6423913,4.2697317,45.5336413
1879,4.6707598,4.1975775,47.7493448
1880,4.6286675,4.1888505,44.9966236
1881,4.6178094,4.3860958,46.8992226
1882,4.6785303,4.1600359,48.3508711
1883,4.7235197,4.2303433,45.9023014
1884,4.7806089,4.2379948,49.0520083
1885,4.6531666,4.197733,46.6504615
1886,4.6165962,4.6271515,46.2224738
1887,4.7113444,5.6166276,46.7420695
1888,4.9188658,4.4823803,46.2541376
1889,4.7269195,4.6248282,46.278747
1890,4.6511144,4.3507153,45.6555093
1891,4.6930465,4.7822857,47.7415368
1892,4.8584233,4.499894,46.9577637
1893,5.801441,4.3634735,48.1116331
1894,4.9765307,4.3432534,48.2888046
1895,4.7473761,4.3019915,46.5671749
1896,4.763533,4.2475812,50.0385458
1897,4.7661118,4.1276548,45.766181
1898,4.8950066,4.3250784,47.1254918
1899,4.8133804,4.1947488,46.9561884
1900,4.8335656,4.5357127,48.1204833
1901,4.7906269,4.3810623,47.4689922
1902,4.7674545,4.5108151,46.0171838
1903,4.7388943,4.4411858,48.7607617
1904,4.666504,4.580352,48.6436044
1905,4.9688483,4.5606009,46.7977203
1906,4.9097937,4.4811212,46.9563708
1907,4.8800316,4.3936272,46.9679921
1908,4.9622113,4.4415377,47.5301708
1909,4.7769157,4.4954896,46.6548957
1910,4.8508143,4.4109277,59.8933253
1911,4.7971793,4.4743026,71.7462155
1912,4.8695105,4.4814504,74.6045738
1913,4.8352874,4.301742,72.8134711
1914,4.7249618,4.5329688,71.8378589
1915,4.797564,4.3165651,73.4697786
1916,4.8006586,4.3050222,71.4366624
1917,5.7236182,6.2399143,72.6408926
1918,5.0193766,4.4567001,72.3512529
1919,4.8489451,4.7425528,73.8728474
1920,4.7965389,4.3757301,73.3223614
1921,4.8257958,4.3271268,73.7186871
1922,4.8155885,4.498148,74.0578246
1923,4.8177921,4.4296303,75.4083417
1924,4.8012588,4.6061166,71.4684036
1925,4.9112889,4.6175308,72.0219041
1926,4.87192,4.6836357,72.0809421
1927,4.8071543,4.4637853,73.8936008
1928,4.8872866,4.5746684,73.6463709
1929,4.9463795,4.5278702,73.9733416
1930,4.9561658,4.7173404,72.4544106
1931,4.8966945,4.6581521,74.8878441
1932,4.8135603,4.5500894,74.8355253
1933,4.9139355,4.4834545,74.8773666
1934,4.8743496,4.6312828,74.4632463
1935,4.8687187,4.4585441,76.1899194
1936,5.6477324,4.4993169,73.5943059
1937,5.9228337,4.3754899,75.6218789
1938,5.8383028,4.4942881,75.517053
1939,4.8797872,4.4369401,75.0099001
1940,4.7475658,4.5434792,75.1403459
1941,6.0972127,4.5485951,76.3668998
1942,4.8483878,4.5586041,73.282164
1943,4.8918848,4.5970279,77.3897055
1944,4.7831737,4.5043494,73.1814238
1945,4.809277,4.6457751,73.8700467
1946,4.7347363,5.6281171,77.7516612
1947,4.7382175,5.0340751,74.9007601
1948,4.7845088,4.6679401,75.5002012
1949,4.6224437,4.6554782,76.4919547
1950,4.6351632,4.6486567,72.7430846
1951,4.6182121,4.4466608,77.6411827
1952,4.7099263,4.4828379,76.1779126
1953,4.7611206,4.517115,76.2107441
1954,4.8020258,4.4212594,79.2812069
1955,4.4447831,4.6052627,79.9238373
1956,4.6529328,4.3153203,80.0778652
1957,4.6240368,4.675091,79.3360273
1958,4.8419218,4.8535983,78.1623161
1959,4.7726095,4.4099103,78.9451334
1960,4.8616608,4.5858596,77.630286
1961,4.6914708,4.4451298,77.4012682
1962,4.0878299,4.7054305,77.5028913
1963,3.8341044,4.7360728,77.803761
1964,3.8289957,4.7301722,77.2603097
1965,3.8190285,4.7020467,75.8497995
1966,3.5389543,4.613028,76.1545656
1967,3.9672268,4.4318348,75.5252029
1968,3.81829,4.3771287,73.9170954
1969,3.7389843,4.4771413,74.9747248
1970,3.4933133,4.6353976,74.6267212
1971,3.4955573,4.4802388,77.546924
1972,3.4499279,4.5228253,76.1347731
1973,3.3755773,4.5988502,78.0841128
1974,3.4389217,4.6514547,76.878004
1975,3.4493103,4.6250146,76.0842877
1976,3.4779862,4.7950873,77.0327105
1977,3.4369098,4.5250451,77.0147502
1978,3.416699,4.5488413,75.9322279
1979,3.5478028,4.6295364,75.6721003
1980,3.4509303,4.6987086,77.9017269
1981,3.4739428,4.7063611,77.1459578
1982,3.4797203,4.6986303,78.4049433
1983,3.4044147,4.5375303,78.059519
1984,3.4560865,4.7065972,78.1657197
1985,3.4374615,6.145056,77.891538
1986,3.4987977,4.7041734,78.6827379
1987,3.4610413,4.5926693,76.9597642
1988,3.3572937,4.5196154,77.6209774
1989,3.5404764,4.6467857,76.267205
1990,3.4967808,4.6588792,77.6788902
1991,3.4928047,4.5791823,79.131993
1992,3.4249715,4.5589674,79.155384
1993,3.6731482,4.6793241,79.7286096
1994,3.5202981,4.7527596,76.211798
1995,3.4329202,4.8250297,79.3666681
1996,3.494817,4.5314853,81.6060025
1997,4.0769099,4.7347534,79.6125621
1998,4.3956589,4.7642347,78.1556863
1999,4.3824678,4.8552481,79.4601205
2000,5.0940525,4.7933392,77.8993653
2001,5.555781,4.801391,79.1179746
2002,5.1050633,4.8061889,79.5147734
2003,5.0302864,4.7329431,80.2842797
2004,4.8395569,4.4271507,78.1919639
2005,4.4682383,4.5208191,77.2577009
2006,4.9164319,4.9473566,77.809573
2007,5.0268448,4.6212813,74.7876173
2008,4.7837711,5.0217488,77.3752154
2009,4.715163,4.9260737,77.0025669
2010,4.4115164,4.7266089,77.5119428
2011,4.5861503,4.811068,76.9743497
2012,4.5121555,4.6093964,78.7777666
2013,4.5012023,5.8870456,77.6881533
2014,4.4015286,5.095745,79.3948915
2015,4.4420422,4.7975326,78.7376469
2016,4.5230557,4.8006671,78.569534
2017,4.5280073,4.7293827,78.7535443
2018,3.9424071,4.7418627,80.7296434
2019,3.5547731,4.7387196,78.5463054
2020,3.4651785,4.651038,76.9474437
2021,3.545616,4.7056069,78.9166564
2022,3.529596,4.7083034,78.4561769
2023,3.4872519,4.613201,79.6329121
2024,3.459485,4.5857256,80.1147734
2025,3.6205701,4.3897795,80.910471
2026,3.5795768,4.5560562,79.1254366
2027,3.6254854,4.6873866,81.7824519
2028,3.7026332,4.8658088,79.9648242
2029,4.1015232,4.8419511,82.3998079
2030,3.6034894,4.7140735,79.0312399
2031,3.5632568,4.6626766,80.3979479
2032,3.5865586,4.7161373,81.4189914
2033,3.6689328,4.5937691,80.9529214
2034,3.5742119,4.4891241,81.0521662
2035,3.564491,4.6955725,79.9327334
2036,3.4859959,4.7129606,82.240148
2037,3.6057094,4.700459,81.1152038
2038,3.5169694,4.8472525,82.1804949
2039,3.6047287,4.768715,80.4315388
2040,3.618746,4.7645381,80.2034047
2041,3.6137693,5.9790895,79.8639463
2042,3.580969,5.5555653,80.8488049
2043,3.6573637,4.9638368,78.5396725
2044,3.58338,4.5542006,81.35177
2045,3.6805097,4.3359241,79.4966485
2046,3.6399285,4.4059582,78.731268
2047,3.6050716,4.5688096,80.5937212
2048,3.565188,4.781314,79.7267968
2049,3.5837439,5.0200953,80.2394405
2050,3.6140545,5.0883103,84.2744345
2051,3.6161642,4.7532113,80.4527506
2052,3.6868775,4.6884685,78.9295954
2053,3.6259722,4.7259358,80.8210363
2054,3.4874228,4.4701945,78.9426698
2055,3.6571668,4.8429931,79.0237933
2056,3.6681798,4.7255055,82.4069488
2057,3.5424043,4.6352191,78.7536772
2058,3.6416162,4.5620282,79.4589803
2059,3.6383636,4.9191603,80.4593623
2060,3.7172365,4.7536679,78.9533907
2061,3.6666596,4.827531,79.5438897
2062,4.0373128,4.9387508,80.7257502
2063,3.570241,4.6046311,80.3992187
2064,3.7194794,4.5405285,79.4014313
2065,3.6092752,4.6527907,81.9093862
2066,3.6097128,4.8660927,80.3878679
2067,3.6736619,4.7031953,79.2705251
2068,3.6485496,4.7708147,82.4256876
2069,3.5828419,5.8485274,82.6950596
2070,3.5836627,5.3074958,83.4322708
2071,3.603386,5.1412544,84.0410709
2072,3.6420837,4.8540826,81.4726711
2073,3.5766887,4.6622426,82.693565
2074,3.6523781,4.8077156,85.1353356
2075,3.6679189,4.7112112,83.0807093
2076,3.5712583,4.9234465,84.5465126
2077,3.6712674,4.7625141,81.5005563
2078,3.6833686,5.01911,84.1775079
2079,3.6898851,4.9485453,81.1750171
2080,3.6324364,4.8157102,82.9189493
2081,3.6098519,4.7829994,84.5806342
2082,3.6871817,5.044965,82.1483863
2083,3.7398849,4.7187331,83.2710026
2084,3.6810029,5.0561296,84.0283549
2085,3.6305902,4.6422509,83.0539532
2086,3.7694312,4.9336082,80.0176721
2087,4.0500987,4.630842,81.6969358
2088,3.8148779,4.6302568,80.7228685
2089,3.6706237,4.7516202,81.935628
2090,3.7362876,4.550597,82.7980633
2091,3.6547061,4.9447773,82.0470486
2092,3.5886457,4.8793544,84.1665095
2093,3.5713524,4.9996879,83.0963881
2094,4.0705445,5.0048831,83.4444438
2095,3.6040625,4.6684919,83.0393393
2096,3.5978378,5.5433807,84.2905334
2097,3.6294282,6.3773928,82.6807467
2098,3.6278891,5.0110651,83.4704403
2099,3.5994917,5.1053379,81.6502174
2100,3.5842603,4.652302,82.4892919
2101,3.6433609,5.1861151,82.9261142
2102,3.5690509,4.9140528,83.0111159
2103,3.6477541,5.0424114,84.56659
2104,3.6372044,4.93129,84.7705082
2105,3.6074511,5.0358615,84.7328526
2106,3.7150778,4.9013695,84.809677
2107,3.6184865,5.1306915,86.8057428
2108,3.5842566,5.1542374,85.0379158
2109,3.6014764,4.9488338,84.1482408
2110,3.6498653,4.7725425,86.1697046
2111,3.8635562,5.0528469,84.2925619
2112,4.9599346,5.0172931,84.85093
2113,5.0401779,4.7589019,70.8559159
2114,5.0601063,4.9131775,53.7973984
2115,5.1227815,4.9803846,52.1291965
2116,5.1587301,4.8106293,51.7179538
2117,5.2080278,4.746355,50.6540864
2118,5.0902445,4.8522027,51.5561827
2119,5.1277128,4.7719376,49.9429988
2120,5.0485115,5.0086489,50.8072457
2121,5.0179159,5.0519757,50.092625
2122,4.9737866,5.1545956,49.2041045
2123,6.3707337,6.3511135,50.8898541
2124,5.1879069,5.1204492,50.3572716
2125,5.0808177,5.0767591,51.1277122
2126,5.0626085,5.0927636,52.5579849
2127,5.0899848,4.8851499,50.8848745
2128,5.0802459,5.0123295,51.9814601
2129,4.9929861,5.0041992,50.1886931
2130,5.0215778,5.0596435,51.8848682
2131,5.0822309,5.0921919,50.6490025
2132,4.9631781,4.9886972,55.3309761
2133,5.1273274,5.1544765,56.4271968
2134,5.1782534,4.9149833,53.5579866
2135,5.1056519,4.9139785,52.7017706
2136,5.5225412,5.0580075,51.4170845
2137,5.1217987,4.8856692,55.6833935
2138,5.2173456,4.9491259,52.6366882
2139,5.2472676,5.0166191,54.0082634
2140,5.0376871,5.1303385,53.5344389
2141,5.1847268,4.9931123,53.7971426
2142,5.0069005,5.0031545,52.1730207
2143,4.9127501,4.8252536,55.9057864
2144,4.955288,4.8744617,53.0581007
2145,5.1974971,5.0614038,52.051521
2146,6.3648476,4.7578486,53.401911
2147,5.0348153,4.6870768,52.4703356
2148,5.2574968,4.9537658,76.152376
2149,5.0814107,5.3687087,85.8272398
2150,4.8464516,5.5759829,90.6147362
2151,4.2288475,5.1891163,82.9677741
2152,4.4130052,5.2025258,83.1824351
2153,4.2510295,5.2126976,80.2706996
2154,4.1133711,4.9891574,83.4038469
2155,4.1274432,5.0170463,82.4602342
2156,4.248016,5.1681603,83.1850668
2157,4.1957764,4.8687196,86.0659339
2158,4.5899515,4.9000538,85.6277033
2159,5.271631,5.1593961,83.1891372
2160,5.2366978,4.8486924,87.4070273
2161,5.1799689,4.8956418,87.2514449
2162,5.1882556,5.1728338,85.6415615
2163,5.2912747,4.9872232,87.022494
2164,5.1031894,5.003102,86.0872047
